idx	las	src	tgt	las_score_dbl	src_gt_8_words	tgt_gt_8_words	ollama_trans	ollama_bleu_score	ollama_f1_score	ollama_meteor_score
33239	[[0.9081613]]	The video of the incident has gone viral on WhatsApp.	ఈ ఘటనకు సంబంధించిన వీడియో వాట్సాప్ లో వైరల్ గా మారడంతో ఈ దారుణం వెలుగులోకి వచ్చింది.	0.9081613	True	True	ఆ సంఘటన వీడియో వాట్సాప్ లో వైరల్ అయింది.	0.17	tensor([0.8246])	0.3611940298507463
33304	[[0.90013194]]	More than 200 injured people are being treated in hospitals.	దాదాపు 200 మంది వరకు గాయాల పాలై ఆస్పత్రిలో చికిత్స పొందుతున్నారు.	0.90013194	True	True	ఆసుపత్రుల్లో చికిత్స పొందుతున్న గాయపడిన వారు 200 కంటే ఎక్కువ ఉన్నారు.	0.0	tensor([0.8118])	0.15
33339	[[0.91104466]]	"""""""""""""""(Laughter) (Applause) Frank Gehry said to me, """"""""""""""""My mother pushed me."""""""""""""""""""""""""""""""	"""""""""""""""(నవ్వులు) (చప్పట్లు) ఫ్రాంక్ గెహ్రీ నాతొ అన్నారు """"""""""""""""మా అమ్మ నన్నుతోసారు"""""""""""""""""""""""""""""""	0.91104466	True	True	"""నవ్వులు వినిపిస్తున్నాయి. చప్పట్లు వినిపిస్తున్నాయి. ఫ్రాంక్ గెహ్రీ నాకు చెప్పారు, """"మీ తల్లులు మిమ్మల్ని పురికొల్పారు."""""""	0.0	tensor([0.7200])	0.20256723716381417
33355	[[0.95321363]]	Women's ODI Cricketer of the Year - Meg Lanning (Australia)	మహిళల వన్డే క్రికెటర్ ఆఫ్ ద ఇయర్ - Meg Lanning (Australia)	0.95321363	True	True	మహిళా వన్డే క్రికెట్ ప్లేయర్స్ ఆఫ్ ది ఇయర్ - మేగ్ లానింగ్ (ఆస్ట్రేలియా)	0.0	tensor([0.8252])	0.35238751147842057
33477	[[0.9091389]]	So, this unit of du by dy is 1 by second, so unit of dynamic viscosity is, this is Pascal, so Pascal seconds.	కాబట్టి, డీ ఈ యూనిట్ సెకనుకు 1, కాబట్టి డైనమిక్ స్నిగ్ధత యొక్క యూనిట్, ఇది పాస్కల్, పాస్కల్ సెకన్లు.	0.9091389	True	True	అందుకే, ఈ డూ యూనిట్ డై బై డై వై సెకండ్, అందుకే డైనమిక్ విస్కోసిటీ యొక్క యూనిట్ ఇది పాస్కల్, అందుకే పాస్కల్ సెకండ్లు.	0.0	tensor([0.7931])	0.46644088669950734
33482	[[0.90518886]]	More than 700 farmers have committed suicide in Tamil Nadu due to loans that they could not repay.	అప్పులు చేసి వాటిని తీర్చలేక తమిళనాడులో 700 మంది రైతులు ఆత్మహత్య లకు పాల్పడ్డారు.	0.90518886	True	True	తమిళనాడులో చెల్లించలేని అప్పుల కారణంగా 700 కంటే ఎక్కువ రైతులు ఆత్మహత్యలు చేసుకున్నారు.	0.0	tensor([0.8187])	0.16806722689075632
33627	[[0.90657985]]	"""""""""""""""In his edicts, he is referred to as Devnmpriya (Pali Devnapiya or """"""""""""""""the Beloved of the Gods""""""""""""""""), and Priyadarin or Priyadarshi (Pali Piyadas or """"""""""""""""He who regards everyone with affection"""""""""""""""")."""""""""""""""	"""""""""""""""అతని శాసనాలలో ఆయనను దేవనాంప్రియా (పాలి దేవనాస్పియా లేదా """"""""""""""""దేవతల ప్రియమైనవారు""""""""""""""""), ప్రియదర్శన్ (పాలి ప్రియాదాస లేదా """"""""""""""""ప్రతి ఒక్కరినీ ఆప్యాయంగా గౌరవించేవాడు"""""""""""""""") అని పిలుస్తారు."""""""""""""""	0.90657985	True	True	"""వారి శాసనాలలో, వారు దేవానంప్రియ (పాళీ దేవానపియ లేదా """"దేవతల ప్రియులు""""), ప్రియదర్శి లేదా ప్రియదర్శిని (పాళీ పియదస్ లేదా """"ప్రేమతో ప్రతి ఒక్కరినీ చూసేవారు"""") అని పేర్కొనబడుతున్నారు."""	0.09	tensor([0.7479])	0.2711422851287092
33630	[[0.9164691]]	Punjab National Bank (PNB), Oriental Bank of Commerce and United Bank are being merged.	పంజాబ్ నేషనల్ బ్యాంక్ (పీఎన్‌బీ), ఓరియెంటల్ బ్యాంక్ ఆఫ్ కామర్స్ (ఓబీసీ), యునైటెడ్ బ్యాంకులు కలిసిపోనున్నాయి.	0.9164691	True	True	పంజాబ్ నేషనల్ బ్యాంక్ (PNB), ఓరియంటల్ బ్యాంక్ ఆఫ్ కామర్స్ మరియు యునైటెడ్ బ్యాంక్ లు విలీనం చేయబడుతున్నాయి.	0.22	tensor([0.8684])	0.4700686518868337
33699	[[0.90688515]]	Coronavirus: What are the 7 measures suggested by PM Modi to curb the spread of COVID-19 during lockdown	కరోనావైరస్: లాక్డౌన్ సమయంలో COVID-19 వ్యాప్తిని అరికట్టడానికి ప్రధాని మోడీ సూచించిన 7 చర్యలు ఏమిటి?	0.90688515	True	True	కరోనావైరస్: లాక్డౌన్ సమయంలో COVID-19 వ్యాప్తిని అరికట్టేందుకు ప్రధాన మంత్రులు సూచించిన 7 చర్యలు ఏమిటి?	0.62	tensor([0.9599])	0.7833530106257379
33826	[[0.9160266]]	A video of this is going viral in social media.	ఇందుకు సంబంధించిన వీడియో ఒకటి సోషల్ మీడియాలో వైరల్ గా చెక్కర్లు కొడుతుంది.	0.9160266	True	True	ఈ వీడియో సోషల్ మీడియాలో వైరల్ అవుతున్నాయి.	0.0	tensor([0.7894])	0.4207547169811321
33932	[[0.93372095]]	A case has been registered under Section 304, IPC.	ఈ ఘటనపై ఐపిసిలోని 304 సెక్షన్‌ కింద కేసు నమోదు చేశారు.	0.93372095	True	True	వారు 304 సెక్షన్, ఐపీసీ కింద ఒక కేసును నమోదు చేసారు.	0.0	tensor([0.8189])	0.19801980198019806
34078	[[0.9094475]]	Shri Mandaviya instructed the officials to come up with Indian Model of waterdrome (terminal), after thorough study of the Waterdrome infrastructure of the countries like the USA, Canada, Maldives and Australia which suits the Indian rules and regulations for operation of Seaplane.	సముద్ర విమానం నిర్వహణ కోసం అమెరికా, కెనడా, మాల్దీవులు మరియు ఆస్ట్రేలియా వంటి దేశాల వాటర్ డ్రోమ్ (టెర్మినల్) మౌలిక సదుపాయాలను క్షుణ్ణంగా అధ్యయనం చేసిన తరువాత, భారత నియమ నిబంధనలకు అనుగుణంగా, భారత దేశానికి తగిన వాటర్  డ్రోమ్ (టెర్మినల్)  నమూనా రూపొందించాలని శ్రీ మాండవీయ అధికారులను ఆదేశించారు.	0.9094475	True	True	శ్రీ మండవియా గారు అధికారులను భారతీయ జలాంతర్గామి నమూనాను రూపొందించాలని ఆదేశించారు, యుఎస్ఏ, కెనడా, మాల్దీవులు, ఆస్ట్రేలియా వంటి దేశాల జలాంతర్గామి అంతస్తు పరిశీలన తరువాత, భారతీయ నిబంధనలు, నియమాలకు అనుగుణంగా సముద్రవిమానం కార్యకలాపాలకు సరిపోయే విధంగా.	0.09	tensor([0.7696])	0.26671946184510253
34253	[[0.9028488]]	However, in the clash, 20 brave men of the Indian Army were martyred.	అయితే, ఇదే ఘర్షణలో 20 మంది భారత సైనికులు అమరులైన విషయం తెలిసిందే.	0.9028488	True	True	అయితే, పోరాటంలో, భారతీయ సైన్యం యొక్క 20 మహావీరులు వీరమరణం పొందారు.	0.0	tensor([0.7660])	0.16666666666666666
34298	[[0.91567343]]	According to Macquarie Research, by 2016 Ukraine will construct and commission new solar power stations with a total capacity of 1.8 GW, almost equivalent to the capacity of two nuclear reactors.	మక్వారీ రీసెర్చ్ ప్రకారం 2016 నాటికి యుక్రెయిన్ మొత్తం సౌర విద్యుత్ స్టేషన్లను నిర్మించి 1.8 గిగావాట్లు మొత్తం సామర్థ్యంతో రెండు అణు రియాక్టర్ల సామర్థ్యానికి సమానంగా ఉంటుంది.	0.91567343	True	True	మాక్వరీ రీసెర్చ్ ప్రకారం, 2016 నాటికి ఉక్రెయిన్ ప్రభుత్వాలు కొత్త సౌర విద్యుత్ కేంద్రాలను నిర్మించి, 1.8 GW మొత్తం సామర్థ్యంతో ఆయా కేంద్రాలను ప్రారంభించనున్నాయి, రెండు అణు రియాక్టర్ల సామర్థ్యానికి సమానంగా.	0.2	tensor([0.8783])	0.6637168141592921
34333	[[0.90274704]]	She has two bedrooms and a huge living room.	ఇందులో రెండు భారీ బెడ్ రూమ్ లతో పాటు, పెద్ద లివింగ్ రూమ్ ఉంటుంది.	0.90274704	True	True	ఆమెకు రెండు బెడ్ రూములు ఉన్నాయి మరియు ఒక పెద్ద లివింగ్ రూము ఉంది.	0.0	tensor([0.8777])	0.2883720930232559
34383	[[0.9053218]]	He was sworn in by President Ram Nath Kovind.	రాష్ట్రపతి రామ్ నాథ్ కోవింద్ ఆయన చేత ప్రమాణ స్వీకారం చేయించారు.	0.9053218	True	True	ఆయన రాష్ట్రపతులు రామ్ నాథ్ కోవింద్ చే ప్రమాణం చేయబడ్డారు.	0.0	tensor([0.8584])	0.4505050505050505
34439	[[0.91017914]]	This movie is produced by Dil Raju and Sirish under Sri Venkateshwara Creations banner.	శ్రీ వెంకటేశ్వర క్రియేషన్స్‌ బ్యానర్‌పై దిల్‌ రాజు, శిరీష్‌ ఈ చిత్రాన్ని నిర్మించారు.	0.91017914	True	True	ఈ సినిమా దిల్ రాజు గారు, సిరిష్ గారు వారు శ్రీ వెంకటేశ్వర క్రియేషన్స్ బానర్ కింద నిర్మించారు.	0.0	tensor([0.8791])	0.46165240289664256
34456	[[0.92327535]]	The phone packs a 4000mAh battery with 15W fast charging.	4000ఎంఏహెచ్‌ బ్యాటరీతో వస్తున్న ఈ ఫోన్‌ 15W ఫాస్ట్‌ ఛార్జింగ్‌కు సపోర్ట్‌ చేస్తుంది.	0.92327535	True	True	ఆ ఫోన్లు 4000mAh బ్యాటరీతో పాటు 15W వేగవంతమైన ఛార్జింగ్ కలిగి ఉన్నాయి.	0.0	tensor([0.8111])	0.13636363636363635
34481	[[0.920124]]	Akash and Shloka are alumni of Dhirubhai Ambani Internation School (DAIS) in Mumbai.	ఆకాష్, శ్లోకా ముంబైలోని ధీరుభాయ్ అంబానీ ఇంటర్నేషనల్ స్కూల్ (డీఏఐఎస్) యొక్క పూర్వ విద్యార్థులు.	0.920124	True	True	ఆకాశ్, శ్లోకా వారు ధీరుభాయి అంబానీ ఇంటర్నేషనల్ స్కూల్ (DAIS) లో పూర్వ విద్యార్థులు.	0.27	tensor([0.8870])	0.6453333333333333
34502	[[0.91252124]]	Police said cases have been registered and investigation taken up.	ఈ మేరకు కేసులు నమోదు చేసి దర్యాప్తు చేస్తున్నట్టు పోలీసులు తెలిపారు.	0.91252124	True	True	పోలీసులు కేసులు నమోదు చేసి, దర్యాప్తు చేపట్టారు.	0.0	tensor([0.8381])	0.5215419501133786
34527	[[0.9083969]]	India is the country with the third-highest coronavirus caseload in the world after the United States and Brazil.	అమెరికా, బ్రెజిల్‌ తర్వాత ప్రపంచంలో మూడవ అత్యధిక కరోనా వైరస్‌ కేస్‌లోడ్‌ కలిగిన దేశంగా భారత్‌ నిలిచింది.	0.9083969	True	True	భారతదేశం ప్రపంచంలో అమెరికా, బ్రజీలు తరువాత మూడవ అత్యధిక కరోనా వైరస్ కేసులది.	0.0	tensor([0.8560])	0.43176454255171465
34533	[[0.9079847]]	New Delhi: Former Indian cricket team captain Kapil Dev has suffered a heart attack.	సాక్షి, న్యూఢిల్లీ : భారత క్రికెట్‌ జట్టు మాజీ కెప్టెన్‌, దిగ్గజ ఆటగాడు కపిల్‌దేవ్‌ కు గుండెపోటు వచ్చింది.	0.9079847	True	True	న్యూ ఢిల్లీ: భారత క్రికెట్ జట్టు మాజీ కెప్టెన్లు కపిల్ దేవ్ గారు హృదయ స్తంభనకు గురయ్యారు.	0.0	tensor([0.8376])	0.2654761904761905
34706	[[0.92514527]]	Starring Salman Khan, Bobby Deol, Jacqueline Fernandez, Daisy Shah, Saqib Saleem and Anil Kapoor, Race 3 is directed by Remo D'Souza.	రేమో డిసౌజా దర్శకత్వం వహిస్తున్న రేస్ 3 సినిమాలో సల్మాన్ ఖాన్, అనిల్ కపూర్, బాబీ డియోల్, జక్వేలిన్ ఫెర్నాండెజ్, డైసీ షా తదితరులు నటిస్తున్నారు.	0.92514527	True	True	సల్మాన్ ఖాన్, బాబీ దేవల్, జాక్వెలిన్ ఫెర్నాండెజ్, డైసీ షా, సకీబ్ సలీం, అనిల్ కపూర్ లతో నటించిన రేస్ 3 ని రేమో డిసౌజా గారు దర్శకత్వం వహించారు.	0.2	tensor([0.8609])	0.5987527828374823
34862	[[0.9296935]]	In 2001, Shirley Franklin became the first woman to be elected Mayor of Atlanta, and the first African-American woman to serve as mayor of a major southern city.	2001 లో, షిర్లీ ఫ్రాంక్లిన్ అట్లాంటాకు మేయర్ గా ఎంపికైన మొదటి మహిళ, మరియు ఒక ప్రముఖ దక్షిణ నగరానికి మేయర్ గా పనిచేసిన మొదటి ఆఫ్రికన్-అమెరికన్ మహిళ.	0.9296935	True	True	2001లో శిర్లీ ఫ్రాంక్లిన్ అట్లాంటా మేయర్లు అయ్యారు, దక్షిణ నగరంలో మేయర్లుగా పనిచేసిన మొదటి ఆఫ్రికన్-అమెరికన్ మహిళలు.	0.0	tensor([0.8893])	0.24781341107871718
34963	[[0.92323166]]	Shashank Khaitan directed the movie which was produced by Karan Johar's Dharma Productions.	ధర్మ ప్రొడక్షన్స్ బ్యానర్‌పై కరణ్ జోహార్ నిర్మిస్తున్న ఈ సినిమాకు శశాంక్ ఖైతాన్ దర్శకుడు.	0.92323166	True	True	శశాంక్ ఖైతాన్ దర్శకత్వం వహించిన సినిమాను కరణ్ జోహార్ గారి ధర్మ ప్రొడక్షన్స్ వారు నిర్మించారు.	0.0	tensor([0.8605])	0.5245403946702648
35179	[[0.9245285]]	Although owned by a single company, Air France and KLM continued to fly under their own brand names.	ఒకే సంస్థ యాజమాన్యంలో ఉన్నప్పటికీ, ఎయిర్ ఫ్రాన్స్ మరియు KLM తమ స్వంత బ్రాండ్ పేర్లతో ఎగరడం కొనసాగించాయి.	0.9245285	True	True	ఒకే సంస్థ యాజమాన్యంలో ఉన్నప్పటికీ, ఎయిర్ ఫ్రాన్స్ మరియు కెల్ఎం వారి స్వంత బ్రాండ్ పేర్ల క్రింద ఎగిరేవారు.	0.5	tensor([0.9000])	0.6805268595041322
35336	[[0.93566334]]	The station serves as the major hub from the Navi Mumbai Municipal Transport (NMMT) bus routes serving the Navi Mumbai areas.	నవీ ముంబై ప్రాంతాలకు సేవలు అందిస్తున్న నవీ ముంబై మునిసిపల్ ట్రాన్స్‌పోర్ట్ (NMMT) బస్ మార్గాల్లో ఈ స్టేషను ప్రధాన కేంద్రంగా ఉంది.	0.93566334	True	True	ఆ స్టేషన్ నవీ ముంబై మునిసిపల్ ట్రాన్స్‌పోర్ట్ (ఎన్‌ఎమ్‌ఎమ్‌టి) బస్సు మార్గాలు ఆయా నవీ ముంబై ప్రాంతాలకు సేవలు అందిస్తున్నది.	0.32	tensor([0.8564])	0.5104766675014609
35361	[[0.9018482]]	Following this success, Kiss partnered with producer Bob Ezrin, who had previously worked with Alice Cooper.	ఈ విజయాన్ని అనుసరిస్తూ, కిస్ బోబ్ ఎజ్రిన్‌తో భాగస్వామ్యం కుదుర్చుకుంది, ఇతను ఇంతక్రితం ఆలిస్ కోపెర్‌తో కలిసి పనిచేశాడు.	0.9018482	True	True	ఈ విజయానికి అనుసరించి, కిస్ నిర్మాతలు బాబ్ ఎజ్రిన్లతో భాగస్వామ్యం కలిగింది, వారు అలీస్ కూపర్లతో పూర్వం పనిచేశారు.	0.0	tensor([0.8439])	0.2508169934640523
35516	[[0.9156874]]	The court has ordered the police to register a case and investigate the matter.	కేసు విచారణ చేపట్టిన కోర్టు కేసు నమోదు చేసి దర్యాప్తు చేయాలని పోలీసులను ఆదేశించింది.	0.9156874	True	True	ఆదాలు పోలీసులను కేసు నమోదు చేయించి విచారణ జరిపించాలని ఆదేశించాయి.	0.0	tensor([0.8289])	0.31794871794871804
35601	[[0.9059024]]	BJP MP complains to Modi against Adityanath	యోగి ఆదిత్యనాథ్ పై మోదీకి ఫిర్యాదు చేసిన బీజేపీ దళిత ఎంపీ!	0.9059024	False	True	భాజపా ఎంపీలు మోదీలకు అదిత్యనాథ్‌లపై ఫిర్యాదు చేస్తున్నారు.	0.0	tensor([0.7896])	0.05154639175257732
35610	[[0.9089681]]	He will never forget the love we show for his name. Hebrews 6: 10.	మనం ఆయన నామంపట్ల ప్రదర్శించే ప్రేమను ఆయనెన్నడూ మర్చిపోడు. — హెబ్రీయులు 6: 10.	0.9089681	True	True	వారు అతని పేరు కొరకు మనం చూపించే ప్రేమను ఎప్పటికీ మరవరు. హెబ్రీయులు 6: 10.	0.28	tensor([0.8202])	0.5319148936170213
35647	[[0.90092087]]	Former President Pranab Mukherjee, former Prime Minister Manmohan Singh and other leaders were also present at the event.	మాజీ రాష్ర్టపతి ప్రణబ్ ముఖర్జీ, మాజీ ప్రధాని మన్మోహన్ సింగ్ తో పాటు పలువురు నేతలు శ్రద్దాంజలి ఘటించారు.	0.90092087	True	True	పూర్వ అధ్యక్షులు ప్రణబ్ ముఖర్జీ, పూర్వ ప్రధాన మంత్రులు మన్మోహన్ సింగ్ మరియు ఇతర నాయకులు కూడా ఆ కార్యక్రమంలో పాల్గొన్నారు.	0.0	tensor([0.8008])	0.34722222222222227
35657	[[0.9453305]]	Amit Shah has also met former Army chief General Dalbir Suhag, constitutional expert Subhash Kashyap and cricket legend Kapil Dev.	అమిత్‌ షా ఇప్పటికే ఆర్మీ మాజీ చీఫ్‌ జనరల్‌ దల్బీర్‌ సుహాగ్‌, రాజ్యాంగ నిపుణులు సుభాష్‌ కశ్యప్‌, క్రికెట్‌ దిగ్గజం కపిల్‌ దేవ్‌లను కలిశారు.	0.9453305	True	True	అమిత్ షా గారు మాజీ ఆర్మీ చీఫ్ జనరల్ దళ్బీర్ సుహాగ్ గారులను, రాజ్యాంగ నిపుణులు సుభాష్ కాశ్యప్ గారులను, క్రికెట్ దిగ్గజం కపిల్ దేవ్ గారులను కూడా కలుసుకున్నారు.	0.0	tensor([0.8918])	0.3216222452982577
35689	[[0.91788507]]	Two persons were killed in the clash and three persons sustained severe injuries.	ఈ అల్లర్లలో ఇద్దరు వ్యక్తులు మృతి చెందగా, మరో ముగ్గురికి తీవ్ర గాయలయ్యాయి.	0.91788507	True	True	రెండు వ్యక్తులు ఘర్షణలో మరణించారు మరియు ముగ్గురు వ్యక్తులు తీవ్రమైన గాయాలను పొందారు.	0.0	tensor([0.7767])	0.08403361344537816
35791	[[0.9059915]]	Prime Minister Narendra Modi in Ahmedabad: Indias stature is rising at world stage.	అహ్మదాబాద్‌: విశ్వ వేదికపై భారత్ ప్రతిష్ఠ బాగా పెరుగుతోందని ప్రధాని నరేంద్ర మోదీ అన్నారు.	0.9059915	True	True	ప్రధాన మంత్రులు నరేంద్ర మోదీ అహ్మదాబాద్‌లో: భారత స్థానం ప్రపంచ వేదికపై పెరుగుతోంది.	0.0	tensor([0.8066])	0.2883720930232559
35807	[[0.9346314]]	He said India is going through a period of rapid transformation.	భార‌త‌దేశం శ‌ర వేగంగా ప‌రివ‌ర్త‌న చోటు చేసుకొంటున్న కాలం గుండా ప్ర‌యాణిస్తోంద‌ని ఆయ‌న అన్నారు.	0.9346314	True	True	వారు ఇండియా వేగవంతమైన పరివర్తన దశలో ఉందని చెప్పారు.	0.0	tensor([0.7793])	0.043103448275862065
35954	[[0.9080694]]	Police suspect that financial matters might be the reasons for the murder.	కాగా, హత్యకు ఆర్థిక వ్యవహారాలు కూడా ఓ కారణం కావొచ్చని పోలీసులు అనుమానిస్తున్నారు.	0.9080694	True	True	పోలీసులు ఆర్థిక విషయాలు హత్యకు కారణాలు కావచ్చునని అనుమానిస్తున్నారు.	0.0	tensor([0.8499])	0.3206896551724139
35973	[[0.9027545]]	Following Chief Minister Manohar Parrikar's death, Goa is left in a political turmoil.	గోవా ముఖ్యమంత్రి మనోహర్‌ పారికర్‌ కన్నుమూయడంతో అక్కడ రాజకీయ సంక్షోభం తలెత్తిన విషయం తెలిసిందే.	0.9027545	True	True	మనోహర్ పారికర్ గారు మరణించిన తరువాత, గోవా రాజకీయ అశాంతిలో ఉంది.	0.0	tensor([0.7637])	0.12605042016806722
36031	[[0.9095135]]	The state has seen large-scale riots ( the Jat quota stir ), rising atrocities against Dalits ( the burning of two Dalit children ), communal attacks against minorities ( the Ballabgarh riots ), female infanticide and frequent attacks on women.	ఈ రాష్ట్రంలో భారీ స్థాయి అల్లర్లు (కోటా కోసం జాట్ల ఆందోళన), దళితులపై పెరుగుతున్న దాడులు (ఇద్దరు దళిత పిల్లల సజీవ దహనం), మైనారిటీలపై మతపరమైన దాడులు ( బల్లబ్ గఢ్ మత కలహాలు), స్త్రీ శిశు హత్యలు, మహిళలపై తరచూ జరిగే దాడులు వంటివి మామూలయి పోయాయి.	0.9095135	True	True	రాష్ట్రం జాట్ కోటా అల్లరి (జాట్ కోటా ఉద్యమం), దళితులపై అధిక అక్రమాలు (రెండు దళిత పిల్లల దహనం), మైనారిటీలపై సాముదాయిక దాడులు (బల్లభ్‌గఢ్ అల్లరి), స్త్రీ శిశు హత్యలు, మహిళలపై తరచు దాడులు.	0.24	tensor([0.8225])	0.5001093064825174
36045	[[0.90212417]]	Directed by Anil Ravipudi, Rashmika is seen as the female lead in the film.	అనిల్ రావిపూడి దర్శకత్వం వహించిన ఈ సినిమా రష్మిక హీరోయిన్ గా నటించింది.	0.90212417	True	True	అనిల్ రావిపూడి దర్శకత్వంలో, రష్మిక ఆమెలు చిత్రంలో మహిళా ప్రధాన పాత్రలుగా కనిపిస్తున్నారు.	0.0	tensor([0.8172])	0.28434684684684686
36072	[[0.9285538]]	Recently, several secondary schools, specialised schools, magnet schools, gymnasiums, lyceums and linguistic and technical gymnasiums have been founded.	సమీపకాలంలో పలు సెంకండరీ స్కూల్స్, స్పెషలైజ్డ్ స్కూల్స్, మాగ్నెట్ స్కూల్స్, జిమ్నాసియం స్కూల్స్, లిసియం స్కూల్స్ , భాషాపరమైన , సాంకేతిక పాఠశాలలు స్థాపించబడ్డాయి.	0.9285538	True	True	ఇటీవల, అనేక ఉన్నత పాఠశాలలు, ప్రత్యేక పాఠశాలలు, ఆకర్షణ పాఠశాలలు, జిమ్నేషియంలు, లిసీములు మరియు భాషా సాంకేతిక జిమ్నేషియంలు స్థాపించబడ్డాయి.	0.0	tensor([0.7840])	0.2561186917912065
36147	[[0.90637267]]	India registers Recoveries of 65,081 in the last 24 hours whereas 69,921 new cases were reported	గడచిన 24 గంటల్లో భారతదేశంలో కోలుకున్న వారి సంఖ్య 65,081 గా నమోదైంది, కొత్త కేసులు 69,921 రిపోర్ట్ అయ్యాయి	0.90637267	True	True	భారత్ చివరి 24 గంటల్లో 65,081 మంది కోవిడ్ నుంచి బయటపడ్డారు, అయితే 69,921 మంది కొత్త కేసులు నమోదు అయ్యాయి.	0.0	tensor([0.8021])	0.3896604938271605
36162	[[0.92639905]]	This information was given by the Minister of State for Skill Development and Entrepreneurship Shri R.K.Singh in a written reply in the Rajya Sabha today.	ఈ సమాచారం రాష్ట్ర నైపుణ్య అభివృద్ధి, ఎంట్రప్రెన్యూర్షిప్ శాఖ మంత్రి శ్రీ ఆర్. కె. సింగ్ ఈ రోజు లోక్‌సభలో లిఖితపూర్వక సమాధానం ద్వారా తెలిపారు.	0.92639905	True	True	ఈ సమాచారం కౌశల అభివృద్ధి మరియు ఉద్యమశీలత రాష్ట్ర మంత్రులు శ్రీ ఆర్.కె.సింగ్ వారు రాజ్యసభలో ఇవాల వ్రాత ప్రత్యుత్తరంలో ఇచ్చారు.	0.25	tensor([0.7860])	0.13392857142857142
36177	[[0.9232949]]	It has a 16-megapixel rear camera and an 8-megapixel front camera.	ఇందులో వెనుక భాగంలో 16 మెగాపిక్స‌ల్ కెమెరా ఉండ‌గా, ముందు భాగంలో 8 మెగాపిక్స‌ల్ కెమెరాను ఏర్పాటు చేశారు.	0.9232949	True	True	వాటికి 16-మెగాపిక్సెల్ వెనుక కెమేరా ఉంది మరియు 8-మెగాపిక్సెల్ ముందు కెమేరా ఉంది.	0.0	tensor([0.8452])	0.09677419354838708
36231	[[0.9234099]]	In the European Union (EU25) 3.9% of the total utilized agricultural area was used for organic production in 2005.	ఐరోపా సమాఖ్యలో (EU25) వ్యవసాయం కొరకు ఉపయోగించే మొత్తం భూమిలో 3.9% సేంద్రీయ ఉత్పత్తి కొరకు ఉపయోగించారు.	0.9234099	True	True	యూరోపియన్ యూనియన్ (EU25) లో 2005 లో మొత్తం ఉపయోగించబడిన వ్యవసాయ ప్రాంతంలో 3.9% ఆర్గానిక్ ఉత్పత్తికి ఉపయోగించబడింది.	0.0	tensor([0.8455])	0.37116601026375456
36388	[[0.90414274]]	As of now, almost 30% of total rural households i.e.5.50 Crore rural households now get assured safe tap water in their homes.	ప్రస్తుతానికి, 5.50 కోట్ల కుటుంబాలు తమ ఇళ్లలో సురక్షితమైన పంపు నీటిని పొందుతున్నాయి, అంటే మొత్తం గ్రామీణ కుటుంబాలలో ఇది దాదాపు 30%.	0.90414274	True	True	ప్రస్తుతం, మొత్తం గ్రామీణ కుటుంబాలలో 30% అంటే 5.50 కోట్ల గ్రామీణ కుటుంబాలు వారి ఇళ్లలో భద్రమైన సురక్షిత టేప్ నీటిని పొందుతున్నాయి.	0.0	tensor([0.8727])	0.5073967385997461
36443	[[0.9041531]]	Interested and eligible candidates can apply for the positions.	ఇంటరెస్ట్ మరియు అర్హత గల అభ్యర్థులు ఈ స్థానాలకు దరఖాస్తు చేసుకోవచ్చు.	0.9041531	True	True	ఆసక్తి కలిగిన మరియు అర్హులైన అభ్యర్థులు ఆ స్థానాలకు దరఖాస్తు చేయవచ్చు.	0.0	tensor([0.9024])	0.372
36492	[[0.9282105]]	Atul Anjaan, national secretary of All India Kisan Sabha (AIKS) said all top leaders of opposition parties including Congress chief Rahul Gandhi and chief ministers of Andhra Pradesh, Kerala, West Bengal have been invited for two-day meet.	రెండు రోజుల ఈ కార్యక్రమంలో పాల్గొనవలసిందిగా కాంగ్రెస్ అధ్యక్షుడు రాహుల్ గాంధీ, ఆంధ్రప్రదేశ్, కేరళ, పశ్చిమ బెంగాల్ ముఖ్యమంత్రులతో సహా వివిధ ప్రతిపక్షాలకు చెందిన అగ్రనాయకులను ఆహ్మానించినట్లు ఆల్ ఇండియా కిసాన్ సభ(ఎఐకెఎస్) జాతీయ కార్యదర్శి అటుల్ అంజాన్ తెలిపారు.	0.9282105	True	True	ఆతుల్ అంజాన్, అఖిల భారత కిసాన్ సభ (ఏఐకెఎస్) యొక్క జాతీయ కార్యదర్శులు, కాంగ్రెస్ అధ్యక్షులు రాహుల్ గాంధీలను, ఆంధ్రప్రదేశ్, కేరళ, పశ్చిమ బెంగాల్ ముఖ్యమంత్రులను రెండు రోజుల సమావేశానికి ఆహ్వానించారు.	0.23	tensor([0.8405])	0.4753521126760564
36664	[[0.90550077]]	The captain has so far played 239 ODIs, 77 Tests and 70 T20Is for the country.	భారత్ తరుపున ఇప్పటవరకు 239 వన్డేలు, 77 టెస్టులు, 70 టీ20లు ఆడాడు.	0.90550077	True	True	కెప్టెన్లు దేశం కొరకు ఇప్పటి వరకు 239 వన్డేలు, 77 టెస్టులు, 70 టీ20లు ఆడారు.	0.49	tensor([0.8808])	0.6780770669659558
